URL,embedded_domain_in_path,ip_address,dictionary_word,targeted_brand,ext url,Phishing,Subdomains,Prefix-Suffix,Anchor Tag,Tags,Forms,SSL Expiry Date,SSL Cert Check,Alexa Ranking,URL Length,URL Shortened,Redirects User,URL has @ Symbol,URL has HTTPS,URL Small,URL Medium,URL Large,Small Domain,Large Domain,ORG Domain,COM Domain,Has PHP Pages,Is Palindrome,Numbers in Domain,X Domain,Vowels in URL,Deal in URL,Download in URL,Free in URL,BJKT in URL,URL is Happy,Just Why,Rar or Zip in URL,Large number of Subdomains,Small number of Subdomains
http://craftingforwellness.org/web/mpp/update/websc-billing.php,0,-1,1,-1,-1,yes,2,1,300,N-N,0,69,-1,538000,63,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,0,-1,-1,13,-1,-1,-1,-1,-1,1,-1,-1,1
http://versusqf.com.br/sk/indexxatt.htm,0,-1,-1,1,-1,yes,3,1,300,N-N,0,55,0,538000,39,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,6,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.sozce.com/nedir/209351-kumullamak,1,-1,-1,-1,-1,no,3,1,167,100,1,253,-1,201019,44,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,-1
http://joshislearningcentre.com/newgovpolic,-1,-1,-1,-1,-1,yes,2,1,300,N-N,0,37,0,19224921,43,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,12,-1,-1,-1,-1,1,1,-1,-1,1
http://www.landleader.com/user/register,1,-1,-1,-1,-1,no,3,1,196,100,1,750,0,440420,39,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,10,-1,-1,-1,-1,1,1,-1,-1,-1
https://careers.hpe.com/job/giza/installed-based-partner-specialist/3545/4894235,1,-1,-1,-1,-1,no,3,1,209,100,1,135,0,3656,80,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,19,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.immihelp.com/visitor-visa/sponsor-documents.html,1,-1,-1,1,-1,no,3,1,207,100,1,323,0,15635,59,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,-1
https://10.64.0.10/user/guest_tou.jsp?cookie=&redirecturl=https://utilitiesinfo.conservice.com/dashboard.aspx&ok=ok,0,1,-1,-1,99,no,4,1,150,N-N,0,253,-1,7500,115,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,32,-1,-1,-1,-1,-1,1,-1,-1,-1
http://amazon-account-manage.amazon-webapps-account-alert.tk/ap/bills.php?;5c55fd32f2523e_billing-center902698b4646a185,1,-1,1,1,99,yes,3,-1,300,N-N,0,69,-1,538000,119,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,0,-1,-1,27,-1,-1,-1,-1,1,1,-1,-1,-1
https://english.stackexchange.com/questions/93978/deliberately-vs-intentionally-vs-on-purpose,1,-1,-1,-1,-1,no,3,1,204,100,1,315,0,127,93,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,0,-1,1,25,-1,-1,-1,-1,1,1,-1,-1,-1
https://hangouts.google.com/el/conversation/ugwujyhnpnvd2fpgzw94aaabaagb9oj1cq?hl=en&ht=0&hscid=1503951834925786466&hpe=11zrf76fdm7o3i&hpn=b%c3%a2k%c4%b1r%20emre&hisdn=b%c3%a2k%c4%b1r&hnc=0&hs=38,1,-1,-1,1,-1,no,3,1,200,100,1,69,0,1,195,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,31,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.turkiye.gov.tr/,1,-1,-1,-1,-1,no,4,1,202,100,1,508,0,960,26,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,-1
http://trc.adtechnacity.com/process?destination=1410433&campaign=671144&traffic_source=296634&ad_group_id=8530&ad_id=557749&site_id=www%2elooper%2ecom&source_id=b1_gumgum&siomid=z1557749b1_gumgum__www%2elooper%2ecom1z,1,-1,-1,-1,-1,no,1,1,1,N-N,1,337,0,170080,217,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,52,-1,-1,-1,-1,1,1,-1,-1,1
http://webflow.us4.list-manage2.com/unsubscribe?u=60d1db4f689dc5862f8444d88&id=e8e875e4ea&e=37a0ab0eb0&c=7ce52c65dd,1,-1,-1,-1,-1,no,4,-1,1,100,1,339,1,139742,115,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,24,-1,-1,-1,-1,1,1,-1,-1,-1
http://informationaccounts484124.000webhostapp.com/payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,-1,-1,1,-1,-1,yes,3,1,300,N-N,0,253,0,3664,140,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,36,-1,-1,-1,-1,1,1,-1,-1,-1
http://estellekitching.co.za/plugins/authentication/joomla/gppd-dosc/75f916050fd335831a1aaf609e451562/,-1,-1,1,1,-1,yes,3,1,300,N-N,0,48,0,12784297,102,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,24,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.gib.gov.tr/node/121026,1,-1,-1,-1,-1,no,4,1,176,100,1,253,-1,6153,33,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,1,-1,-1,-1
http://hpe.com/,-1,-1,-1,-1,-1,no,2,1,139,100,1,239,0,3656,15,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,1
https://lookingmang.000webhostapp.com/apps/recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,-1,-1,1,-1,-1,yes,3,1,300,N-N,0,253,0,3664,155,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,36,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.tea-tray.com/wp-includes/text/diff/renderer/securechase/securechase/securechase/chaseonline.chase.com/logon.aspx/,1,-1,1,1,-1,yes,3,-1,1,N-N,1,69,-1,538000,124,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,38,-1,-1,-1,-1,-1,1,-1,-1,-1
https://blog.prodact.io/5-must-have-tools-for-startups-46b574b187eb,1,-1,-1,-1,-1,no,3,1,150,N-N,0,253,-1,7500,67,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,14,-1,-1,-1,-1,1,1,-1,-1,-1
http://moov.setadigital.net/yoniv3w/templates/koo/aol.htm,1,-1,-1,1,-1,yes,3,1,300,N-N,0,2501,1,538000,57,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,17,-1,-1,-1,-1,-1,1,-1,-1,-1
https://jerzylewinski54.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,0,-1,1,-1,-1,yes,3,1,300,N-N,0,253,0,3664,132,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,32,-1,-1,-1,-1,-1,1,-1,-1,-1
http://mcauleyri.org/photos/trustpass.html,-1,-1,-1,-1,-1,yes,2,1,214,100,1,70,0,538000,42,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,1
http://www.imdb.com/name/nm0000008/bio?ref_=nm_ql_1,1,-1,-1,-1,-1,no,3,1,200,100,1,316,0,49,51,-1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,7,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.kocaeliaydinlarocagi.org.tr/yazi.aspx?id=5779,1,-1,-1,-1,-1,no,4,1,200,100,1,253,-1,3123230,56,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,15,-1,-1,-1,-1,-1,1,-1,-1,-1
http://nowoczesneploty.pl/service/verification/9700cm77988049aa39a6/verif.php,0,-1,1,1,-1,yes,2,1,300,N-N,0,273,1,538000,77,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,19,-1,-1,-1,-1,1,1,-1,-1,1
https://nadasy005.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,0,-1,1,-1,-1,yes,3,1,300,N-N,0,253,0,3664,126,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,30,-1,-1,-1,-1,1,1,-1,-1,-1
https://comcast1.000webhostapp.com/xfinity/au/tes/ver/home/,-1,-1,-1,-1,-1,yes,3,1,300,N-N,0,253,0,3664,59,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,14,-1,-1,-1,-1,1,1,-1,-1,-1
http://jobs.jobvite.com/linkedin/job/oek15fwo/apply,1,-1,-1,1,-1,no,3,1,200,100,1,670,0,3970,51,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,13,-1,-1,-1,-1,1,1,-1,-1,-1
http://papercrafting.ru/blog/trafareti-dlya-sten/1582.html,-1,-1,-1,-1,-1,yes,2,1,119,100,1,69,-1,1275739,58,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,12,-1,-1,-1,-1,1,1,-1,-1,1
https://ipwhois.readthedocs.io/en/latest/whois.html,1,-1,-1,-1,-1,no,3,1,150,N-N,0,30,0,1149,51,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,14,-1,-1,-1,-1,1,1,-1,-1,-1
http://archive.ics.uci.edu/ml/machine-learning-databases/url/,1,-1,-1,-1,-1,no,4,1,200,N-N,1,182,1,3289,61,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,19,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.unidoors-torg.by/image/wells/wellsfargo/clients/confirm.html,1,-1,1,-1,-1,yes,3,-1,300,N-N,0,367,1,538000,71,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,16,-1,-1,-1,-1,-1,1,-1,-1,-1
https://recover546546.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,-1,-1,1,-1,-1,yes,3,1,300,N-N,0,253,0,3664,141,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,31,-1,-1,-1,-1,-1,1,-1,-1,-1
http://emt-refund-deposit.azkacompanies.com/cibc/bank/billing2.php,1,-1,1,-1,-1,yes,3,-1,300,N-N,0,69,-1,538000,66,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,17,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.scuolasci-dolomiti.it/includes/usaa/verification/baa9b99a51bd58d62d36/contact.php,1,-1,1,1,-1,yes,3,-1,154,100,1,62,0,538000,92,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,26,-1,-1,-1,-1,-1,1,-1,-1,-1
https://console.soracom.io/#/payments,1,-1,-1,-1,-1,no,3,1,1,100,1,219,0,830234,37,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,10,-1,-1,-1,-1,-1,1,-1,-1,-1
https://login.npr.org/facebook/start?language_preference=en&token_url=https%3a%2f%2fsecure.npr.org%2foauth2%2flogin&display=popup&widget=true&openid_identifier=undefined&origin_url=https%3a%2f%2fsecure.npr.org%2foauth2%2flogin&provider_name=facebook&force_reauth=false&xdreceiver=https%3a%2f%2flogin.npr.org%2fxdr&callback=none&widget_type=auth&token_action=url&applicationid=obgcjccjbmbglaocbaep,1,-1,1,1,-1,no,3,1,181,100,1,345,0,699,396,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,114,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.gartner.com/newsroom/id/3241817,1,-1,-1,-1,-1,no,3,1,149,100,1,147,0,7538,42,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,7,-1,-1,-1,-1,-1,1,-1,-1,-1
http://wiesschadenberg.nl/wordpress/wp-content/uploads/2017/06/69/xtn/home/info.php?cmd=login_submit&id=9784334c4cf8a8f985d88ddec13b28939784334c4cf8a8f985d88ddec13b2893&session=9784334c4cf8a8f985d88ddec13b28939784334c4cf8a8f985d88ddec13b2893,0,-1,1,1,-1,yes,2,1,142,100,1,69,-1,538000,241,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,32,-1,-1,-1,-1,1,1,-1,-1,1
http://deeplearning.net/datasets/,-1,-1,-1,-1,-1,no,2,1,150,N-N,1,253,-1,68735,33,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,1
http://www.yodo.ro/files/a/attiinnddeexx.php,1,-1,-1,1,-1,yes,3,1,300,N-N,0,86,0,538000,44,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,11,-1,-1,-1,-1,-1,1,-1,-1,-1
http://elearning.deslogenergy.com/dropbox/,1,-1,-1,1,-1,yes,3,1,300,N-N,0,72,0,824235,42,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,11,-1,-1,-1,-1,1,1,-1,-1,-1
http://encore.mountainview.gov/iii/encore/record/c__rb1094470__sbeloved%20toni%20morrison__p0%2c6__orightresult__u__x2?lang=eng&suite=cobalt,1,-1,-1,-1,-1,no,3,1,210,100,1,163,0,181826,140,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,38,-1,-1,-1,-1,1,1,-1,-1,-1
https://drive.google.com/drive/trash,1,-1,-1,1,-1,no,3,1,200,100,1,69,0,1,36,-1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.bitpipe.com/data/loadasset.action?resid=1460979009_479&onclick=true,1,-1,-1,-1,-1,no,3,1,150,N-N,0,253,-1,134548,78,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,19,-1,-1,-1,-1,1,1,-1,-1,-1
https://intvrg.gib.gov.tr/intvrg_server/edevletlogin?code=a4bb3a61dfb9478bfe622e3158c267c9&state=gibrodetblgoruntu,1,-1,1,1,-1,no,4,1,150,N-N,0,253,-1,6153,114,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,25,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.chotu.com.pk/wp-content/uploads/2014/05/wellsfargo.html,1,-1,-1,-1,-1,yes,4,1,300,N-N,0,69,-1,18077351,66,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,11,-1,-1,-1,-1,1,1,-1,-1,-1
http://dropdrop.vienna-eg.com/file/files/db/file.dropbox/,1,-1,-1,1,-1,yes,3,-1,300,N-N,0,69,-1,538000,57,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,15,-1,-1,-1,-1,1,1,-1,-1,-1
https://drive.google.com/drive/folders/0b3asz4p1n_pffmwwskhzmmy4a0r3tvr0nxu5mgrhmjfqr3nnu1njoxrswldybglinjhrqjg,1,-1,-1,1,-1,no,3,1,150,N-N,0,69,0,1,111,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,16,-1,-1,-1,-1,1,1,-1,-1,-1
http://promocoe13.sslblindado.com/2017/notebook/hp/intel/core/i7/8gb/desbloqueado.html,1,-1,-1,-1,-1,yes,3,1,300,N-N,0,69,-1,208446,86,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,23,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.whhansheng.com/asa/,1,-1,-1,-1,1,yes,3,1,300,N-N,0,69,-1,538000,30,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,5,-1,-1,-1,-1,-1,1,-1,-1,-1
http://cs229.stanford.edu/proj2012/zhangyuan-phishingdetectionusingneuralnetwork.pdf,1,-1,-1,-1,-1,no,3,1,150,N-N,0,541,1,937,84,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,21,-1,-1,-1,-1,1,1,-1,-1,-1
http://ashbrookelectricalservices.ie/display/gd.nl,0,-1,-1,-1,-1,yes,2,1,300,100,1,69,-1,538000,50,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,1
http://yerliakor.com/83-haluk-levent.html,-1,-1,-1,-1,-1,no,2,1,183,100,1,74,0,1001985,41,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,1,1,-1,-1,1
https://accounts.google.com/checkcookie?hl=en&checkeddomains=youtube&checkconnection=youtube%3a250%3a0&pstmsg=1&chtml=logindonehtml&service=mail&continue=https%3a%2f%2fmail.google.com%2fmail%2f&gidl=egiibw,1,-1,1,1,-1,no,3,1,150,N-N,0,69,0,1,205,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,59,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.jocuri-kizi.ro/clase/paypal.sirvec.sco.32435456659675897647563543647398758746385475647658746756487/view.php#/_flow&session=pnluc3mehjjhi55454op215lmp87878ijq9wuub3cfpg7mo2dssmkja2121545487kjjhhg5548782121548llopm54548,1,-1,-1,1,-1,yes,3,-1,300,N-N,0,80,0,538000,228,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,29,-1,-1,-1,-1,-1,1,-1,-1,-1
"https://secure75.securewebsession.com/sucessoacesso.com.br/acessossl/tablecliente.php?form=11,2,000000,31,mon,%2002%20oct%202017%2011:30:57%20-0400,17,11,30,57,10,11.scr",1,-1,-1,-1,99,yes,3,1,300,N-N,0,69,-1,538000,169,-1,1,1,1,-1,-1,1,-1,1,-1,1,1,0,1,-1,29,-1,-1,-1,-1,-1,1,-1,-1,-1
http://unsubscribe.mailerlite.com/cnm9nzeznja1mzk0mjgymze3mdq0jni9nzkynzy1mq==.pd7rjkcxlbu-zbygv0y9oa9okkeu268thkigqfdqiuw,1,-1,-1,-1,-1,no,3,1,150,N-N,0,784,0,4861,122,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,23,-1,-1,-1,-1,1,1,-1,-1,-1
https://mxtoolbox.com/public/content/toolhandler.aspx?command=blacklist,-1,-1,-1,-1,-1,no,2,1,157,100,1,256,0,6619,71,1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,1,17,-1,-1,-1,-1,1,1,-1,-1,1
http://servicenow.com/,-1,-1,-1,-1,-1,no,2,1,192,100,1,611,0,16900,22,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,5,-1,-1,-1,-1,-1,1,-1,-1,1
http://gobecauseitmatters.com/wp-admin/includes/cba/auuu/4a7b97431a213e25164c9e218eb0a31b5164c9e218eb0a31b/4a7b97435164c9e218eb0a31b/my/identity.php?cmd=_account-details&session=42c6005ad7fffb1dec58f888d8ca254d&dispatch=55d24c0c659b8781b7f4c79c6a8809a2e0700a20,0,-1,1,1,-1,yes,2,1,300,N-N,0,69,-1,538000,260,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,53,-1,-1,-1,-1,1,1,-1,-1,1
http://ieeexplore.ieee.org/document/6731669/,1,-1,-1,-1,-1,no,3,1,195,100,1,296,0,717,44,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,1,14,-1,-1,-1,-1,1,1,-1,-1,-1
https://cofounderslab.com/profile/,-1,-1,-1,-1,-1,no,2,1,212,100,1,380,0,83396,34,-1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,1
http://www.wsj.com/articles/turkey-formally-requests-u-s-to-arrest-fethullah-gulen-1473764363,1,-1,1,-1,-1,no,3,1,1,100,1,154,0,569,93,-1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,20,-1,-1,-1,-1,-1,1,-1,-1,-1
http://donfraysoftware.com/mits/acceuil/d0ed2abcdbc4af46f0fe9ae2c68071d5/particulier.html?agricole=_banque-run&secure=5540zef1415405412104ef151511d7f84f5ze1f510eec8bd0ed4545f29acfda4995c09c85487e51d71d4545f29acfda4995c09c85487e51d71,0,-1,-1,-1,-1,yes,2,1,300,N-N,0,69,-1,538000,232,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,45,-1,-1,-1,-1,1,1,-1,-1,1
https://docs.google.com/document/u/1?usp=docs_home&ths=true,1,-1,-1,1,-1,no,3,1,200,100,1,69,0,1,59,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,15,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.baesystems.com/en-us/what-we-do/cyber-security---intelligence,1,-1,-1,-1,-1,no,3,1,136,100,1,372,0,39164,72,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,18,-1,-1,-1,-1,-1,1,-1,-1,-1
http://fabbapadre.org/hayswkolwelld/verify.html,-1,-1,1,1,-1,yes,2,1,300,N-N,0,69,-1,538000,47,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,10,-1,-1,-1,-1,1,1,-1,-1,1
http://www.mgmforex.com/wp-includes/js/vestecay/23224afcc430d24620d68c229bb14d1e,1,-1,-1,1,-1,yes,3,1,300,N-N,0,82,0,9034043,80,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,11,-1,-1,-1,-1,1,1,-1,-1,-1
http://kol.thirstfirstuk.co.uk/t/y1.html,1,-1,-1,-1,-1,yes,4,1,300,N-N,0,69,-1,538000,40,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,6,-1,-1,-1,-1,-1,1,-1,-1,-1
https://cofounderslab.com/search?country=united%20states&city=mountain%20view&use_defaults=0&q=&rsp=false&rcm=false&p=0,-1,-1,-1,-1,-1,no,2,1,212,100,1,380,0,83396,119,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,31,-1,-1,-1,-1,1,1,-1,-1,1
http://hotmail.com/,-1,-1,-1,1,-1,no,2,1,1,100,1,542,0,131088,19,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,1
http://l.cymmetria.com/hubfs/whitepaper_-_introduction_to_cyber_deception.pdf,1,-1,-1,-1,-1,no,3,1,150,N-N,0,350,0,2476440,77,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,20,-1,-1,-1,-1,1,1,-1,-1,-1
https://docs.google.com/spreadsheets/d/1l7ff6ttt07kidpsy8zkv1twyupcnfiwhatpwlie2hwm/edit?usp=drive_web,1,-1,-1,1,-1,no,3,1,150,N-N,0,69,0,1,102,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,21,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.ebay.com/rpp/cycling,1,-1,-1,1,-1,no,3,1,106,100,1,246,0,40,31,-1,1,1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,-1
http://ebizkings.com/gd,-1,-1,-1,-1,-1,yes,2,1,300,N-N,0,70,1,538000,23,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,4,-1,-1,-1,-1,-1,1,-1,-1,1
http://www.manaveeyamnews.com/gdf/gd/pi/0afef2ab893af7b5d73a86a6d6c22bc9/,1,-1,-1,-1,-1,yes,3,1,300,N-N,0,69,-1,538000,73,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,14,-1,-1,-1,-1,1,1,-1,-1,-1
http://tureng.com/en/turkish-english,-1,-1,-1,-1,-1,no,2,1,215,100,1,170,0,3497,36,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,8,-1,-1,-1,-1,-1,1,-1,-1,1
https://www.gettingpaidtopayattention.com/dl/8ac809f7440c23a2f670e5288c3769d5/my/identity.php?cmd=_account-details&session=f72e785d304de3f1ddbe4c31a5f74db5&dispatch=9d77afcc27b7445982e422df6868f012b82bfef4,1,-1,1,1,-1,yes,3,1,300,N-N,0,69,-1,538000,205,-1,1,1,1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,35,-1,-1,-1,-1,1,1,-1,-1,-1
http://scikit-learn.org/,1,-1,-1,-1,-1,no,2,-1,1,100,1,552,1,7699,24,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,5,-1,-1,-1,-1,1,1,-1,-1,1
https://nextdoor.com/login/?next=/news_feed/%3fpost%3d55534305%26s%3d%26is%3dnpe%26ct%3dkiqebubddfjbmy00w62cyetcwytphm8j9yqfoei6ksjsshutlxoeutfpn5rceem9%26mobile_deeplink_data%3daction%253dview_post%2526post%253d55534305%26link_source_user_id%3d16040686,0,-1,1,-1,-1,no,2,1,158,100,1,300,0,1181,253,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,1,48,-1,-1,-1,-1,1,1,-1,-1,1
http://googletrends.github.io/data/,1,-1,-1,1,-1,no,3,1,220,100,1,626,0,249314,35,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,0,-1,-1,10,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.elektromax-serwis.pl/02/gdoc/,1,-1,-1,-1,-1,yes,3,-1,300,N-N,0,55,1,538000,40,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,7,-1,-1,-1,-1,1,1,-1,-1,-1
"https://login.npr.org/xdr#opener;none:%7b%22stat%22:%20%22ok%22,%20%22redirecturl%22:%20%22https://login.npr.org/redirect?loc=4c058d0a932eb24a7571e959e0950be0e7dbc171%22,%20%22origin%22:%20null,%20%22widget_type%22:%20%22auth%22,%20%22provider%22:%20%22facebook%22,%20%22welcome_info_name%22:%20%22barry%20scott%22%7d",1,-1,1,1,1,no,3,1,1,100,1,345,0,699,317,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,53,-1,-1,-1,-1,-1,1,-1,-1,-1
https://aws.amazon.com/marketplace/pp/b00pj2v04o/?ref=sm_catgtm_linkedin_wave2,1,-1,-1,1,-1,no,3,1,150,N-N,0,176,0,10,78,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,17,-1,-1,-1,-1,1,1,-1,-1,-1
http://loanpartner.co.in/787/eml.html,-1,-1,-1,-1,-1,yes,3,1,300,N-N,0,69,-1,538000,37,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,7,-1,-1,-1,-1,-1,1,-1,-1,-1
http://verify.user.acc-payment-locked.com/information.php?id=375389709461231&notifs_t=_mentions&notification_id=1481439346615_730sdshd56eh_fg56s6g5sgs57_df4g5sdg,1,-1,1,-1,99,yes,4,-1,300,N-N,0,69,-1,538000,161,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,29,-1,-1,-1,-1,1,1,-1,-1,-1
