,0,,,,,,,,,,,URL Small,URL Medium,URL Large,Small Domain,Large Domain,ORG Domain,COM Domain,Has PHP Pages,Is Palindrome,Numbers in Domain,X Domain,Vowels in URL,Deal in URL,Download in URL,Free in URL,BJKT in URL,URL is Happy,Just Why,Rar or Zip in URL,Large number of Subdomains,Small number of Subdomains
1244,http://www.unidoors-torg.by/image/wells/wellsfargo/clients/confirm.html,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,16,-1,-1,-1,-1,-1,1,-1,-1,-1
1245,https://recover546546.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,31,-1,-1,-1,-1,-1,1,-1,-1,-1
1246,http://emt-refund-deposit.azkacompanies.com/cibc/bank/billing2.php,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,-1,-1,17,-1,-1,-1,-1,-1,1,-1,-1,-1
1247,http://www.scuolasci-dolomiti.it/includes/usaa/verification/baa9b99a51bd58d62d36/contact.php,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,26,-1,-1,-1,-1,-1,1,-1,-1,-1
1248,https://console.soracom.io/#/payments,,,,,,,,,,,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,10,-1,-1,-1,-1,-1,1,-1,-1,-1
1249,https://login.npr.org/facebook/start?language_preference=en&token_url=https%3a%2f%2fsecure.npr.org%2foauth2%2flogin&display=popup&widget=true&openid_identifier=undefined&origin_url=https%3a%2f%2fsecure.npr.org%2foauth2%2flogin&provider_name=facebook&force_reauth=false&xdreceiver=https%3a%2f%2flogin.npr.org%2fxdr&callback=none&widget_type=auth&token_action=url&applicationid=obgcjccjbmbglaocbaep,,,,,,,,,,,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,114,-1,-1,-1,-1,-1,1,-1,-1,-1
1250,http://www.gartner.com/newsroom/id/3241817,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,7,-1,-1,-1,-1,-1,1,-1,-1,-1
1251,http://wiesschadenberg.nl/wordpress/wp-content/uploads/2017/06/69/xtn/home/info.php?cmd=login_submit&id=9784334c4cf8a8f985d88ddec13b28939784334c4cf8a8f985d88ddec13b2893&session=9784334c4cf8a8f985d88ddec13b28939784334c4cf8a8f985d88ddec13b2893,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,32,-1,-1,-1,-1,1,1,-1,-1,1
1252,http://deeplearning.net/datasets/,,,,,,,,,,,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,1
1253,http://www.yodo.ro/files/a/attiinnddeexx.php,,,,,,,,,,,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,11,-1,-1,-1,-1,-1,1,-1,-1,-1
1254,http://elearning.deslogenergy.com/dropbox/,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,11,-1,-1,-1,-1,1,1,-1,-1,-1
1255,http://encore.mountainview.gov/iii/encore/record/c__rb1094470__sbeloved%20toni%20morrison__p0%2c6__orightresult__u__x2?lang=eng&suite=cobalt,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,38,-1,-1,-1,-1,1,1,-1,-1,-1
1256,https://drive.google.com/drive/trash,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,-1
1257,http://www.bitpipe.com/data/loadasset.action?resid=1460979009_479&onclick=true,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,19,-1,-1,-1,-1,1,1,-1,-1,-1
1258,https://intvrg.gib.gov.tr/intvrg_server/edevletlogin?code=a4bb3a61dfb9478bfe622e3158c267c9&state=gibrodetblgoruntu,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,25,-1,-1,-1,-1,-1,1,-1,-1,-1
1259,http://www.chotu.com.pk/wp-content/uploads/2014/05/wellsfargo.html,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,11,-1,-1,-1,-1,1,1,-1,-1,-1
1260,http://dropdrop.vienna-eg.com/file/files/db/file.dropbox/,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,15,-1,-1,-1,-1,1,1,-1,-1,-1
1261,https://drive.google.com/drive/folders/0b3asz4p1n_pffmwwskhzmmy4a0r3tvr0nxu5mgrhmjfqr3nnu1njoxrswldybglinjhrqjg,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,16,-1,-1,-1,-1,1,1,-1,-1,-1
1262,http://promocoe13.sslblindado.com/2017/notebook/hp/intel/core/i7/8gb/desbloqueado.html,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,23,-1,-1,-1,-1,1,1,-1,-1,-1
1263,http://www.whhansheng.com/asa/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,5,-1,-1,-1,-1,-1,1,-1,-1,-1
1264,http://cs229.stanford.edu/proj2012/zhangyuan-phishingdetectionusingneuralnetwork.pdf,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,21,-1,-1,-1,-1,1,1,-1,-1,-1
1265,http://ashbrookelectricalservices.ie/display/gd.nl,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,1
1266,http://yerliakor.com/83-haluk-levent.html,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,1,1,-1,-1,1
1267,https://accounts.google.com/checkcookie?hl=en&checkeddomains=youtube&checkconnection=youtube%3a250%3a0&pstmsg=1&chtml=logindonehtml&service=mail&continue=https%3a%2f%2fmail.google.com%2fmail%2f&gidl=egiibw,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,59,-1,-1,-1,-1,-1,1,-1,-1,-1
1268,http://www.jocuri-kizi.ro/clase/paypal.sirvec.sco.32435456659675897647563543647398758746385475647658746756487/view.php#/_flow&session=pnluc3mehjjhi55454op215lmp87878ijq9wuub3cfpg7mo2dssmkja2121545487kjjhhg5548782121548llopm54548,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,29,-1,-1,-1,-1,-1,1,-1,-1,-1
1269,"https://secure75.securewebsession.com/sucessoacesso.com.br/acessossl/tablecliente.php?form=11,2,000000,31,mon,%2002%20oct%202017%2011:30:57%20-0400,17,11,30,57,10,11.scr",,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,1,-1,29,-1,-1,-1,-1,-1,1,-1,-1,-1
1270,http://unsubscribe.mailerlite.com/cnm9nzeznja1mzk0mjgymze3mdq0jni9nzkynzy1mq==.pd7rjkcxlbu-zbygv0y9oa9okkeu268thkigqfdqiuw,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,23,-1,-1,-1,-1,1,1,-1,-1,-1
1271,https://mxtoolbox.com/public/content/toolhandler.aspx?command=blacklist,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,1,17,-1,-1,-1,-1,1,1,-1,-1,1
1272,http://servicenow.com/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,5,-1,-1,-1,-1,-1,1,-1,-1,1
1273,http://gobecauseitmatters.com/wp-admin/includes/cba/auuu/4a7b97431a213e25164c9e218eb0a31b5164c9e218eb0a31b/4a7b97435164c9e218eb0a31b/my/identity.php?cmd=_account-details&session=42c6005ad7fffb1dec58f888d8ca254d&dispatch=55d24c0c659b8781b7f4c79c6a8809a2e0700a20,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,-1,-1,53,-1,-1,-1,-1,1,1,-1,-1,1
1274,http://ieeexplore.ieee.org/document/6731669/,,,,,,,,,,,-1,-1,1,-1,-1,1,-1,-1,0,-1,1,14,-1,-1,-1,-1,1,1,-1,-1,-1
1275,https://cofounderslab.com/profile/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,1
1276,http://www.wsj.com/articles/turkey-formally-requests-u-s-to-arrest-fethullah-gulen-1473764363,,,,,,,,,,,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,20,-1,-1,-1,-1,-1,1,-1,-1,-1
1277,http://donfraysoftware.com/mits/acceuil/d0ed2abcdbc4af46f0fe9ae2c68071d5/particulier.html?agricole=_banque-run&secure=5540zef1415405412104ef151511d7f84f5ze1f510eec8bd0ed4545f29acfda4995c09c85487e51d71d4545f29acfda4995c09c85487e51d71,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,45,-1,-1,-1,-1,1,1,-1,-1,1
1278,https://docs.google.com/document/u/1?usp=docs_home&ths=true,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,15,-1,-1,-1,-1,-1,1,-1,-1,-1
1279,http://www.baesystems.com/en-us/what-we-do/cyber-security---intelligence,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,18,-1,-1,-1,-1,-1,1,-1,-1,-1
1280,http://fabbapadre.org/hayswkolwelld/verify.html,,,,,,,,,,,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,10,-1,-1,-1,-1,1,1,-1,-1,1
1281,http://www.mgmforex.com/wp-includes/js/vestecay/23224afcc430d24620d68c229bb14d1e,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,11,-1,-1,-1,-1,1,1,-1,-1,-1
1282,http://kol.thirstfirstuk.co.uk/t/y1.html,,,,,,,,,,,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,6,-1,-1,-1,-1,-1,1,-1,-1,-1
1283,https://cofounderslab.com/search?country=united%20states&city=mountain%20view&use_defaults=0&q=&rsp=false&rcm=false&p=0,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,31,-1,-1,-1,-1,1,1,-1,-1,1
1284,http://hotmail.com/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,1
1285,http://l.cymmetria.com/hubfs/whitepaper_-_introduction_to_cyber_deception.pdf,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,20,-1,-1,-1,-1,1,1,-1,-1,-1
1286,https://docs.google.com/spreadsheets/d/1l7ff6ttt07kidpsy8zkv1twyupcnfiwhatpwlie2hwm/edit?usp=drive_web,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,21,-1,-1,-1,-1,1,1,-1,-1,-1
1287,http://www.ebay.com/rpp/cycling,,,,,,,,,,,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,-1
1288,http://ebizkings.com/gd,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,4,-1,-1,-1,-1,-1,1,-1,-1,1
1289,http://www.manaveeyamnews.com/gdf/gd/pi/0afef2ab893af7b5d73a86a6d6c22bc9/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,14,-1,-1,-1,-1,1,1,-1,-1,-1
1290,http://tureng.com/en/turkish-english,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,8,-1,-1,-1,-1,-1,1,-1,-1,1
1291,https://www.gettingpaidtopayattention.com/dl/8ac809f7440c23a2f670e5288c3769d5/my/identity.php?cmd=_account-details&session=f72e785d304de3f1ddbe4c31a5f74db5&dispatch=9d77afcc27b7445982e422df6868f012b82bfef4,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,1,-1,-1,35,-1,-1,-1,-1,1,1,-1,-1,-1
1292,http://scikit-learn.org/,,,,,,,,,,,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,5,-1,-1,-1,-1,1,1,-1,-1,1
1293,https://nextdoor.com/login/?next=/news_feed/%3fpost%3d55534305%26s%3d%26is%3dnpe%26ct%3dkiqebubddfjbmy00w62cyetcwytphm8j9yqfoei6ksjsshutlxoeutfpn5rceem9%26mobile_deeplink_data%3daction%253dview_post%2526post%253d55534305%26link_source_user_id%3d16040686,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,1,48,-1,-1,-1,-1,1,1,-1,-1,1
1294,http://googletrends.github.io/data/,,,,,,,,,,,-1,1,-1,-1,1,-1,-1,-1,0,-1,-1,10,-1,-1,-1,-1,1,1,-1,-1,-1
1295,http://www.elektromax-serwis.pl/02/gdoc/,,,,,,,,,,,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,7,-1,-1,-1,-1,1,1,-1,-1,-1
1296,"https://login.npr.org/xdr#opener;none:%7b%22stat%22:%20%22ok%22,%20%22redirecturl%22:%20%22https://login.npr.org/redirect?loc=4c058d0a932eb24a7571e959e0950be0e7dbc171%22,%20%22origin%22:%20null,%20%22widget_type%22:%20%22auth%22,%20%22provider%22:%20%22facebook%22,%20%22welcome_info_name%22:%20%22barry%20scott%22%7d",,,,,,,,,,,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,53,-1,-1,-1,-1,-1,1,-1,-1,-1
1297,https://aws.amazon.com/marketplace/pp/b00pj2v04o/?ref=sm_catgtm_linkedin_wave2,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,17,-1,-1,-1,-1,1,1,-1,-1,-1
1298,http://loanpartner.co.in/787/eml.html,,,,,,,,,,,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,7,-1,-1,-1,-1,-1,1,-1,-1,-1
1299,http://verify.user.acc-payment-locked.com/information.php?id=375389709461231&notifs_t=_mentions&notification_id=1481439346615_730sdshd56eh_fg56s6g5sgs57_df4g5sdg,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,-1,-1,29,-1,-1,-1,-1,1,1,-1,-1,-1
1300,http://carbonmototoys.com.au/pc/index.php,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,1,0,-1,-1,10,-1,-1,-1,-1,-1,1,-1,-1,-1
1301,http://usps.com/,,,,,,,,,,,-1,1,-1,1,-1,-1,1,-1,0,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,1
1302,http://jobs.jobvite.com/ixl/job/obdzyfwv/applyconfirmation,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,-1
1303,http://snip.ly/wwd60,,,,,,,,,,,-1,1,-1,1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,1
1304,http://www.bestcareerleap.com/classroom-training/ssyb/six-sigma-yellow-belt-certification-training-canada,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,31,-1,-1,-1,-1,-1,1,-1,-1,-1
1305,http://www.glenbrookdental.com.au/media/cms/themes/4ec9e/index2.html,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,17,-1,-1,-1,-1,1,1,-1,-1,-1
1306,http://www.imdb.com/character/ch0387578/?ref_=tt_cl_t6,,,,,,,,,,,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,6,-1,-1,-1,-1,1,1,-1,-1,-1
1307,http://www.kuranmeali.org/32/secde_suresi/7.ayet/kurani_kerim_mealleri.aspx,,,,,,,,,,,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,23,-1,-1,-1,-1,-1,1,-1,-1,-1
1308,http://ciritasansor.com/chritain/cristinmingle/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,13,-1,-1,-1,-1,1,1,-1,-1,1
1309,http://srimanwoodworks.com/service/wells/w/w/signon/wellsfargo/atmidentity.html,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,19,-1,-1,-1,-1,-1,1,-1,-1,1
1310,http://orange-bureau-business.com/modules/mod-orange-web,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,19,-1,-1,-1,-1,1,1,-1,-1,1
1311,http://2012.arscameralisfestiwal.pl/inc/ass.htm,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,-1,0,1,-1,10,-1,-1,-1,-1,-1,1,-1,-1,-1
1312,http://www.jocuri-kizi.ro/clase/paypal.sirvec.sco.32435456659675897647563543647398758746385475647658746756487/errorpassword.php#/_flow&session=pnluc3mehjjhi55454op215lmp87878ijq9wuub3cfpg7mo2dssmkja2121545487kjjhhg5548782121548llopm54548,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,31,-1,-1,-1,-1,-1,1,-1,-1,-1
1313,http://www.looper.com/14233/punisher-facts-may-know/?zergnet=1,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,12,-1,-1,-1,-1,-1,1,-1,-1,-1
1314,https://providence.net.cpsee.frontend.com.xtroil.com/index/info.php?cmd=login_submit&id=a5e7d9c04c87f5c1d9735ab70e33cfe2a5e7d9c04c87f5c1d9735ab70e33cfe2&session=a5e7d9c04c87f5c1d9735ab70e33cfe2a5e7d9c04c87f5c1d9735ab70e33cfe2,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,-1,1,45,-1,-1,-1,-1,1,1,-1,1,-1
1315,http://d990049.u-telcom.net/dropbox/newdropbox/,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,-1
1316,http://www.keysncords.com/wp-content/themes/bnks/chase/chase/home/auth/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,15,-1,-1,-1,-1,1,1,-1,-1,-1
1317,http://lupkjewalstra.info/kmm/index_1.html,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,8,-1,-1,-1,-1,-1,1,-1,-1,1
1318,https://jobs.lever.co/contrastsecurity/89b325e7-b40e-4d73-8aa3-28b0d6122d00/apply?lever-source=linkedin,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,22,-1,-1,-1,-1,1,1,-1,-1,-1
1319,http://dcomp.sor.ufscar.br/talmeida/youtubespamcollection/,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,17,-1,-1,-1,-1,-1,1,-1,-1,-1
1320,http://parolishop.com.br/css/boa/qes.php,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,8,-1,-1,-1,-1,-1,1,-1,-1,-1
1321,http://www.vault.com/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,3,-1,-1,-1,-1,1,1,-1,-1,-1
1322,http://spamassassin.apache.org/,,,,,,,,,,,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,8,-1,-1,-1,-1,1,1,-1,-1,-1
1323,http://publica.fraunhofer.de/documents/n-113622.html,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,11,-1,-1,-1,-1,1,1,-1,-1,-1
1324,http://www.alightinc.com/careers/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,7,-1,-1,-1,-1,1,1,-1,-1,-1
1325,http://count.ly/,,,,,,,,,,,-1,1,-1,1,-1,-1,-1,-1,0,-1,-1,2,-1,-1,-1,-1,1,1,-1,-1,1
1326,http://enderunix.org/scott,,,,,,,,,,,-1,1,-1,-1,-1,1,-1,-1,0,-1,1,6,-1,-1,-1,-1,-1,1,-1,-1,1
1327,http://printkaler.com.my/tempah/,,,,,,,,,,,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,6,-1,-1,-1,-1,1,1,-1,-1,-1
1328,https://drive.google.com/drive/my-drive,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,10,-1,-1,-1,-1,-1,1,-1,-1,-1
1329,https://docs.google.com/forms/u/0/create?usp=forms_home&ths=true,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,16,-1,-1,-1,-1,1,1,-1,-1,-1
1330,http://www.bbempresaspj.com/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,1,-1,-1,-1
1331,http://www.tslimpact.com/wp-content/cache/config/regional/98daa2066bc6cf3013e8ab03256e2b4e/connexion.php,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,23,-1,-1,-1,-1,-1,1,-1,-1,-1
1332,https://www.elpaisvallenato.com/wp-includes/text/diff/engine/image/ap/info.php,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,22,-1,-1,-1,-1,-1,1,-1,-1,-1
1333,https://myaccount.google.com/u/4/deleteaccount?rapt=aejhl4nx3ogn5zdxdqh8v7cg0hehry_vcel9_ermqsjshza0ybrtoeb6tgsfabzh5auezjtnw5gglodsciae7hmqcgzeklqgca,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,34,-1,-1,-1,-1,1,1,-1,-1,-1
1334,http://arikitingas.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,33,-1,-1,-1,-1,1,1,-1,-1,-1
1335,http://www.gingersoftware.com/content/grammar-rules/verbs/list-of-phrasal-verbs/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,18,-1,-1,-1,-1,-1,1,-1,-1,-1
1336,https://news.ycombinator.com/item?id=15009450,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,-1
1337,http://whois.domaintools.com/,,,,,,,,,,,-1,1,-1,-1,1,-1,1,-1,0,-1,-1,8,-1,-1,-1,-1,-1,1,-1,-1,-1
1338,http://pragyanuniversity.edu.in/assets/adminimage/adb/1466fc27b2e7ffe678d33439a84c3d32/index2.htm,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,22,-1,-1,-1,-1,1,1,-1,-1,-1
1339,https://pinguim-vistoria.com.br/king/verification/d7ecm4m4n7nn73m9329m/qes.php,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,1,0,-1,-1,17,-1,-1,-1,-1,-1,1,-1,-1,-1
1340,http://www.aydinlik.com.tr/144299,,,,,,,,,,,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,-1
1341,https://console.soracom.io/#/verification?57a752b2-5694-472d-898a-29500ffb0048-c4832e0e-9199-4005-a2ec-9b2d8a491335,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,21,-1,-1,-1,-1,-1,1,-1,-1,-1
1342,http://smtp1.extrobuzzapp.com/index.php/lists/ao112shpxwf0a/confirm-unsubscribe/yj905dez68eeb/bo0139zz3182c,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,1,1,21,-1,-1,-1,-1,1,1,-1,-1,-1
1343,http://security-notifications.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,34,-1,-1,-1,-1,-1,1,-1,-1,1
1344,https://nomontolit2012.000webhostapp.com/error.html,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,10,-1,-1,-1,-1,1,1,-1,-1,-1
1345,http://confaeb.com.br/tot/tit/fck/pdfautofill/login.php?userid=info%40ae.initiative.com,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,26,-1,-1,-1,-1,-1,1,-1,-1,-1
1346,http://anularefap.ro/newpics/ourtime/,,,,,,,,,,,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,12,-1,-1,-1,-1,1,1,-1,-1,1
1347,http://wealthvisionfs.com/wp-admin/39231/e08076838474a68b6a2ae5dca70d8d2f/confirm.html?confirm=sjidxdidiynmxmwoflodmaknouemhosyks-xdidiynmxmwoflod,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,32,-1,-1,-1,-1,-1,1,-1,-1,1
1348,http://ppcexpertclasses.com/m/biyi/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,1,7,-1,-1,-1,-1,-1,1,-1,-1,1
1349,http://www.cnn.com/interactive/storm-tracker/,,,,,,,,,,,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,9,-1,-1,-1,-1,1,1,-1,-1,-1
1350,https://medium.freecodecamp.org/how-i-replicated-an-86-million-project-in-57-lines-of-code-277031330ee9?gi=bccbc7391ed3,,,,,,,,,,,-1,-1,1,-1,1,1,-1,-1,0,-1,-1,31,-1,-1,1,-1,-1,1,-1,-1,-1
1351,http://machinelearningmastery.com/implement-simple-linear-regression-scratch-python/,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,23,-1,-1,-1,-1,-1,1,-1,-1,1
1352,http://indeed.com/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,1
1353,http://mountainview.gov/depts/library/default.asp,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,14,-1,-1,-1,-1,-1,1,1,-1,1
1354,http://illuminotechnique.com/logs/wellsfargo/identity.php,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,-1,-1,16,-1,-1,-1,-1,1,1,-1,-1,1
1355,http://crucedoslagosandinos.com/images/information/step3.php,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,-1,-1,18,-1,-1,-1,-1,1,1,-1,-1,1
1356,https://www.clinicagodrricardo.com.br/wp-content/confirmation/netbankingsessionupdate/bankaway/by/cardverification.html,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,34,-1,-1,-1,-1,-1,1,-1,-1,-1
1357,http://www.python.org/doc,,,,,,,,,,,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,1,-1,-1,-1
1358,https://hackernoon.com/machine-learning-with-javascript-part-1-9b97f3ed4fe5,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,18,-1,-1,-1,-1,1,1,-1,-1,1
1359,http://priact.org/write/6b8609040d8652aeddc1b9a38f42a032/confirm.html,,,,,,,,,,,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,11,-1,-1,-1,-1,1,1,-1,-1,1
1360,http://info5272ni770.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,31,-1,-1,-1,-1,1,1,-1,-1,-1
1361,http://www.mailplanet.com/@garner.com,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,8,-1,-1,-1,-1,-1,1,-1,-1,-1
1362,http://info5272ni770.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,31,-1,-1,-1,-1,1,1,-1,-1,-1
1363,https://graphics.wsj.com/glider/turkpurge-b9bda66e-2226-4c94-8366-d550984fe843,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,11,-1,-1,-1,-1,-1,1,-1,-1,-1
